country,time,treated,fdi_net_gdp,log_gdp,import_goods_ser_gdp,export_goods_ser_gdp,cpi,gross_capital_forma_gdp,umempoyment_total
Norway,1998,0,0.7483663323057002,26.389423810648964,34.8680869274536,36.7545972571568,119.4320712694878,28.2518520937403,3.737
Norway,1999,0,0.5965338948609804,26.40993253341242,31.1201353691344,38.3865932127508,122.25779510022275,24.579083636869,3.247
Norway,2000,0,-1.4411238062626097,26.442583111099143,28.6997426335138,45.612776085856,126.03006681514488,21.8180384485916,3.458
Norway,2001,0,0.7230190584631502,26.463043663685067,28.1731503253957,44.9851535831821,129.81625835189325,20.55022378133,3.738
Norway,2002,0,-2.41339209979121,26.47672521301016,27.0481317269179,40.4688823606507,131.4866369710469,20.3302123524354,4.022
Norway,2003,0,-1.09096245289683,26.48612994347742,26.6484411318303,39.6723098094631,134.7577951002228,19.4284817082745,4.221
Norway,2004,0,-1.02021979512332,26.525490916189035,27.561806430542,41.11014734445,135.37026726057923,21.5094822895293,4.256
Norway,2005,0,-6.99282766402604,26.551987976767105,27.0273910798849,43.4420594110174,137.44432071269492,22.4223186651023,4.381
Norway,2006,0,-1.91507099254996,26.57630464683363,27.1226062095286,44.5373237369717,140.64587973273956,23.929297473876,3.399
Norway,2007,0,0.4671834827359902,26.605028537391373,28.9844731786724,42.9575531295574,141.64810690423178,27.0747410995969,2.493
Norway,2008,0,-3.3872397028865704,26.609836157655188,28.5671790354044,46.2181008986951,146.9654788418709,25.7831499903704,2.55
Norway,2009,0,-0.34340635991602,26.590241788782198,27.6541657375953,39.8101497225902,150.19487750556806,24.2956955575084,3.103
Norway,2010,0,-1.9273244973014805,26.59808149626673,28.0891902856851,40.150329072743,153.82795100222734,24.9886867450873,3.521
Norway,2011,0,-0.5385086866656801,26.6090773796199,27.9374674591422,41.6612661743411,155.80456570155982,25.4459810194492,3.215
Norway,2012,0,0.10348262895214067,26.635894166425075,27.2114879845743,41.2870648544023,156.89031180400846,25.8720343590957,3.123
Norway,2013,0,-2.534312857767331,26.646004789619777,28.11148305928,39.8613095344032,160.21714922048963,27.3276198211521,3.423
Norway,2014,0,-3.9510863532184644,26.666279187953233,29.4097051783555,39.7276720425482,163.4883073496654,27.2099921057026,3.484
Norway,2015,0,-3.6447368949917403,26.684682206120335,31.8566678050453,38.5751887349717,167.0378619153679,26.9188414862645,4.296
Norway,2016,0,-6.799794206059429,26.69626214146608,33.1786709712824,35.9381714261875,172.96770601336235,27.7264215581661,4.679
Norway,2017,0,0.648576409948006,26.720600996712196,32.3765167676115,36.7322649944946,176.21102449888622,27.5528323979124,4.162
Norway,2018,0,-4.56285974985807,26.72885583820495,31.7821685011468,38.2210272883516,181.08296213808387,27.7268430380858,3.8
Norway,2019,0,2.1144089166460702,26.740030942225754,34.2548952066717,36.640925320627,185.00835189309547,29.611444403947,3.687
Norway,2020,0,1.9383255162213802,26.7271668354238,33.1436412615645,32.2103377797679,187.3886414253905,31.3521157276673,4.422
Norway,2021,0,-2.7474709740187997,26.765509151138353,28.1864118553233,43.0363019206366,193.91703786191536,25.0880506650083,4.369
Norway,2022,0,-1.9432560657007998,26.795122662182013,27.1451195562867,55.4600670265005,205.0946547884181,21.6940045793851,3.233
Poland,1990,0,0.12677456001242468,25.995225714638448,20.7807337854286,22.9412276125891,100.0,19.6571610734365,13.635
Poland,1991,0,0.3485341964286584,25.922487493868243,20.7807337854286,22.9412276125891,176.7694992087343,19.6571610734365,13.635
Poland,1992,0,0.7049192179668406,25.947326228596914,20.7807337854286,22.9412276125891,258.25769658194895,19.6571610734365,13.645
Poland,1993,0,1.7669140084376505,25.984027523512548,20.7807337854286,22.9412276125891,353.7205018349998,19.6571610734365,14.393
